Time,Channel A
(ms),(V)

-4.06243577,2.94137383
-4.06115577,3.03048801
-4.05987577,2.94137383
-4.05859577,3.03048801
-4.05731577,2.94137383
-4.05603577,2.94137383
-4.05475577,2.94137383
-4.05347577,2.94137383
-4.05219577,3.03048801
-4.05091577,2.94137383
-4.04963577,2.94137383
-4.04835577,2.94137383
-4.04707577,2.94137383
-4.04579577,2.94137383
-4.04451577,3.03048801
-4.04323577,3.03048801
-4.04195577,2.94137383
-4.04067577,3.03048801
-4.03939577,2.94137383
-4.03811577,2.94137383
-4.03683577,3.03048801
-4.03555577,2.94137383
-4.03427577,2.94137383
-4.03299577,2.94137383
-4.03171577,2.94137383
-4.03043577,2.94137383
-4.02915577,2.94137383
-4.02787577,2.94137383
-4.02659577,2.94137383
-4.02531577,2.94137383
-4.02403577,3.03048801
-4.02275577,2.94137383
-4.02147577,3.03048801
-4.02019577,3.03048801
-4.01891577,3.03048801
-4.01763577,3.03048801
-4.01635577,3.03048801
-4.01507577,2.94137383
-4.01379577,2.94137383
-4.01251577,2.94137383
-4.01123577,2.94137383
-4.00995577,2.94137383
-4.00867577,2.94137383
-4.00739577,2.94137383
-4.00611577,2.94137383
-4.00483577,2.94137383
-4.00355577,2.94137383
-4.00227577,3.03048801
-4.00099577,3.03048801
-3.99971577,2.94137383
-3.99843577,2.94137383
-3.99715577,2.94137383
-3.99587577,2.94137383
-3.99459577,2.94137383
-3.99331577,2.94137383
-3.99203577,2.94137383
-3.99075577,2.94137383
-3.98947577,2.94137383
-3.98819577,2.94137383
-3.98691577,2.94137383
-3.98563577,2.94137383
-3.98435577,2.94137383
-3.98307577,2.94137383
-3.98179577,2.94137383
-3.98051577,2.94137383
-3.97923577,2.94137383
-3.97795577,2.94137383
-3.97667577,3.03048801
-3.97539577,2.94137383
-3.97411577,2.94137383
-3.97283577,2.94137383
-3.97155577,2.94137383
-3.97027577,2.94137383
-3.96899577,2.94137383
-3.96771577,2.94137383
-3.96643577,2.94137383
-3.96515577,2.94137383
-3.96387577,2.94137383
-3.96259577,2.94137383
-3.96131577,2.94137383
-3.96003577,3.03048801
-3.95875577,2.94137383
-3.95747577,2.94137383
-3.95619577,2.94137383
-3.95491577,2.94137383
-3.95363577,2.94137383
-3.95235577,2.94137383
-3.95107577,2.94137383
-3.94979577,2.94137383
-3.94851577,2.94137383
-3.94723577,2.94137383
-3.94595577,2.94137383
-3.94467577,2.94137383
-3.94339577,3.03048801
-3.94211577,2.94137383
-3.94083577,2.94137383
-3.93955577,2.94137383
-3.93827577,2.94137383
-3.93699578,2.94137383
-3.93571578,2.94137383
-3.93443578,2.94137383
-3.93315578,2.94137383
-3.93187578,2.94137383
-3.93059578,2.94137383
-3.92931578,2.94137383
-3.92803578,2.94137383
-3.92675578,2.94137383
-3.92547578,2.94137383
-3.92419578,2.94137383
-3.92291578,2.94137383
-3.92163578,2.94137383
-3.92035578,2.94137383
-3.91907578,2.94137383
-3.91779578,2.94137383
-3.91651578,2.94137383
-3.91523578,2.94137383
